Group Name,Site Name,DC Voltage,Battery Bank Current,Temperature,Power Source,Power State,Solar Source Voltage,Solar Source Current,AC Phase A Voltage,AC Phase B Voltage,AC Phase C Voltage,AC Phase A Current,AC Phase B Current,AC Phase C Current,Total Current,Power,Battery Charged Power,Date Time
FLM-North-2,IBJ001,56.5,30.1,31,D.G.,56.4,0.0,0.0,234,229,248,10,10,5,25,5870.0,1700.65,2022-03-01 00:49:35.003602
FLM-North-2,IBJ001,56.5,29.8,31,D.G.,56.4,0.0,0.0,233,229,248,10,10,5,25,5860.0,1683.7,2022-03-01 00:49:36.003602
FLM-North-2,IBJ001,56.5,29.1,31,D.G.,56.4,0.0,0.0,233,229,248,10,10,5,25,5860.0,1644.15,2022-03-01 00:49:37.003602
FLM-North-2,IBJ001,56.5,28.8,31,D.G.,56.4,0.0,0.0,234,230,247,10,10,5,25,5875.0,1627.2,2022-03-01 00:49:38.003602
FLM-North-2,IBJ001,56.5,27.9,31,D.G.,56.4,0.0,0.0,234,229,248,9,10,5,24,5636.0,1576.35,2022-03-01 00:49:39.003602
FLM-North-2,IBJ001,56.5,27.5,31,D.G.,56.4,0.0,0.0,233,229,248,9,10,5,24,5627.0,1553.75,2022-03-01 00:49:40.003602
FLM-North-2,IBJ001,56.5,27.3,31,D.G.,56.4,0.0,0.0,233,229,247,9,9,5,23,5393.0,1542.45,2022-03-01 00:49:41.003602
FLM-North-2,IBJ001,56.5,26.7,31,D.G.,56.4,0.0,0.0,234,229,248,9,9,5,23,5407.0,1508.55,2022-03-01 00:49:42.003602
FLM-North-2,IBJ001,56.5,26.2,30,D.G.,56.4,0.0,0.0,233,229,248,9,9,5,23,5398.0,1480.3,2022-03-01 00:49:43.003602
FLM-North-2,IBJ001,56.5,25.9,30,D.G.,56.4,0.0,0.0,233,230,247,9,9,4,22,5155.0,1463.35,2022-03-01 00:49:44.003602
FLM-North-2,IBJ001,56.5,25.5,30,D.G.,56.4,0.0,0.0,234,230,247,9,9,4,22,5164.0,1440.75,2022-03-01 00:49:45.003602
FLM-North-2,IBJ001,56.5,25.3,30,D.G.,56.4,0.0,0.0,233,229,247,9,9,4,22,5146.0,1429.45,2022-03-01 00:49:46.003602
FLM-North-2,IBJ001,56.5,24.7,30,D.G.,56.4,0.0,0.0,233,231,248,9,9,4,22,5168.0,1395.55,2022-03-01 00:49:47.003602
FLM-North-2,IBJ001,56.5,24.6,30,D.G.,56.4,0.0,0.0,232,230,247,9,9,4,22,5146.0,1389.9,2022-03-01 00:49:48.003602
FLM-North-2,IBJ001,56.5,24.2,30,D.G.,56.4,0.0,0.0,233,230,247,9,9,4,22,5155.0,1367.3,2022-03-01 00:49:49.003602
FLM-North-2,IBJ001,56.5,23.9,30,D.G.,56.4,0.0,0.0,234,230,247,8,8,4,20,4700.0,1350.35,2022-03-01 00:49:50.003602
FLM-North-2,IBJ001,56.5,23.5,30,D.G.,56.4,0.0,0.0,233,229,246,8,8,4,20,4680.0,1327.75,2022-03-01 00:49:51.003602
FLM-North-2,IBJ001,56.5,22.7,30,D.G.,56.4,0.0,0.0,233,230,247,8,8,4,20,4692.0,1282.55,2022-03-01 00:49:52.003602
FLM-North-2,IBJ001,56.5,22.6,30,D.G.,56.4,0.0,0.0,233,230,246,8,8,4,20,4688.0,1276.9,2022-03-01 00:49:53.003602
FLM-North-2,IBJ001,56.5,22.5,30,D.G.,56.4,0.0,0.0,233,230,246,7,8,4,19,4455.0,1271.25,2022-03-01 00:49:54.003602
FLM-North-2,IBJ001,56.5,22.5,30,D.G.,56.4,0.0,0.0,233,230,246,7,8,4,19,4455.0,1271.25,2022-03-01 00:49:55.003602
FLM-North-2,IBJ001,56.5,21.7,29,D.G.,56.4,0.0,0.0,234,229,246,8,8,4,20,4688.0,1226.05,2022-03-01 00:49:56.003602
FLM-North-2,IBJ001,56.5,21.1,29,D.G.,56.4,0.0,0.0,232,229,245,8,8,4,20,4668.0,1192.15,2022-03-01 00:49:57.003602
FLM-North-2,IBJ001,56.5,21.1,29,D.G.,56.4,0.0,0.0,233,229,246,7,7,4,18,4218.0,1192.15,2022-03-01 00:49:58.003602
FLM-North-2,IBJ001,56.5,20.9,29,D.G.,56.4,0.0,0.0,232,230,245,7,7,4,18,4214.0,1180.85,2022-03-01 00:49:59.003602
FLM-North-2,IBJ001,56.5,20.6,29,D.G.,56.4,0.0,0.0,232,229,245,7,7,4,18,4207.0,1163.9,2022-03-01 00:50:00.003602
FLM-North-2,IBJ001,56.5,20.9,29,D.G.,56.4,0.0,0.0,231,230,245,7,7,3,17,3962.0,1180.85,2022-03-01 00:50:01.003602
FLM-North-2,IBJ001,56.5,20.3,28,D.G.,56.4,0.0,0.0,231,230,245,7,7,3,17,3962.0,1146.95,2022-03-01 00:50:02.003602
FLM-North-2,IBJ001,56.5,20.5,28,D.G.,56.4,0.0,0.0,231,230,245,7,6,3,16,3732.0,1158.25,2022-03-01 00:50:03.003602
FLM-North-2,IBJ001,56.5,20.0,28,D.G.,56.4,0.0,0.0,233,229,245,7,7,3,17,3969.0,1130.0,2022-03-01 00:50:04.003602
FLM-North-2,IBJ001,56.5,19.6,28,D.G.,56.4,0.0,0.0,232,229,244,7,7,3,17,3959.0,1107.4,2022-03-01 00:50:05.003602
FLM-North-2,IBJ001,56.5,20.0,28,D.G.,56.4,0.0,0.0,231,230,245,6,7,3,16,3731.0,1130.0,2022-03-01 00:50:06.003602
FLM-North-2,IBJ001,56.5,19.5,28,D.G.,56.4,0.0,0.0,232,229,244,6,6,3,15,3498.0,1101.75,2022-03-01 00:50:07.003602
FLM-North-2,IBJ001,56.5,19.6,28,D.G.,56.4,0.0,0.0,232,230,244,7,6,3,16,3736.0,1107.4,2022-03-01 00:50:08.003602
FLM-North-2,IBJ001,56.5,19.6,28,D.G.,56.4,0.0,0.0,233,229,245,7,6,3,16,3740.0,1107.4,2022-03-01 00:50:09.003602
FLM-North-2,IBJ001,56.5,19.6,28,D.G.,56.4,0.0,0.0,232,230,244,6,7,3,16,3734.0,1107.4,2022-03-01 00:50:10.003602
FLM-North-2,IBJ001,56.5,19.4,28,D.G.,56.4,0.0,0.0,233,229,244,6,7,3,16,3733.0,1096.1,2022-03-01 00:50:11.003602
FLM-North-2,IBJ001,56.5,19.3,28,D.G.,56.4,0.0,0.0,232,229,244,6,6,3,15,3498.0,1090.45,2022-03-01 00:50:12.003602
FLM-North-2,IBJ001,56.5,19.5,28,D.G.,56.4,0.0,0.0,231,229,244,6,6,3,15,3492.0,1101.75,2022-03-01 00:50:13.003602
FLM-North-2,IBJ001,56.5,19.1,27,D.G.,56.4,0.0,0.0,231,230,244,6,6,3,15,3498.0,1079.15,2022-03-01 00:50:14.003602
FLM-North-2,IBJ001,56.5,19.1,27,D.G.,56.4,0.0,0.0,231,230,244,6,6,3,15,3498.0,1079.15,2022-03-01 00:50:15.003602
FLM-North-2,IBJ001,56.5,19.3,27,D.G.,56.4,0.0,0.0,232,229,245,6,6,3,15,3501.0,1090.45,2022-03-01 00:50:16.003602
FLM-North-2,IBJ001,56.5,19.3,27,D.G.,56.4,0.0,0.0,232,230,244,6,6,3,15,3504.0,1090.45,2022-03-01 00:50:17.003602
FLM-North-2,IBJ001,56.5,18.9,27,D.G.,56.4,0.0,0.0,231,230,244,6,6,3,15,3498.0,1067.85,2022-03-01 00:50:18.003602
FLM-North-2,IBJ001,56.5,19.0,27,D.G.,56.4,0.0,0.0,232,230,244,6,6,3,15,3504.0,1073.5,2022-03-01 00:50:19.003602
FLM-North-2,IBJ001,56.5,18.8,27,D.G.,56.4,0.0,0.0,233,228,245,6,7,3,16,3729.0,1062.2,2022-03-01 00:50:20.003602
FLM-North-2,IBJ001,56.5,19.0,27,D.G.,56.4,0.0,0.0,231,229,244,6,6,3,15,3492.0,1073.5,2022-03-01 00:50:21.003602
FLM-North-2,IBJ001,56.5,19.0,27,D.G.,56.4,0.0,0.0,231,229,245,7,7,3,17,3955.0,1073.5,2022-03-01 00:50:22.003602
FLM-North-2,IBJ001,56.5,19.1,27,D.G.,56.4,0.0,0.0,231,229,244,6,6,3,15,3492.0,1079.15,2022-03-01 00:50:23.003602
FLM-North-2,IBJ001,56.5,19.1,27,D.G.,56.4,0.0,0.0,233,229,245,7,7,3,17,3969.0,1079.15,2022-03-01 00:50:24.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,232,229,245,6,7,3,16,3730.0,1079.15,2022-03-01 00:50:25.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,233,229,245,6,6,3,15,3507.0,1079.15,2022-03-01 00:50:26.003602
FLM-North-2,IBJ001,56.5,18.8,26,D.G.,56.4,0.0,0.0,232,230,245,7,7,3,17,3969.0,1062.2,2022-03-01 00:50:27.003602
FLM-North-2,IBJ001,56.5,18.8,26,D.G.,56.4,0.0,0.0,232,230,244,6,6,3,15,3504.0,1062.2,2022-03-01 00:50:28.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,232,229,245,6,6,3,15,3501.0,1073.5,2022-03-01 00:50:29.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,232,230,244,6,6,3,15,3504.0,1073.5,2022-03-01 00:50:30.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,232,230,244,6,6,3,15,3504.0,1073.5,2022-03-01 00:50:31.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,232,229,245,6,6,3,15,3501.0,1073.5,2022-03-01 00:50:32.003602
FLM-North-2,IBJ001,56.5,19.3,26,D.G.,56.4,0.0,0.0,231,230,245,7,7,3,17,3962.0,1090.45,2022-03-01 00:50:33.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,232,229,245,6,6,3,15,3501.0,1073.5,2022-03-01 00:50:34.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,231,229,245,7,6,3,16,3726.0,1079.15,2022-03-01 00:50:35.003602
FLM-North-2,IBJ001,56.5,19.2,26,D.G.,56.4,0.0,0.0,231,230,245,7,7,3,17,3962.0,1084.8,2022-03-01 00:50:36.003602
FLM-North-2,IBJ001,56.5,19.2,26,D.G.,56.4,0.0,0.0,230,229,245,7,6,3,16,3719.0,1084.8,2022-03-01 00:50:37.003602
FLM-North-2,IBJ001,56.5,19.2,26,D.G.,56.4,0.0,0.0,232,229,245,7,7,3,17,3962.0,1084.8,2022-03-01 00:50:38.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,233,229,244,7,7,3,17,3966.0,1079.15,2022-03-01 00:50:39.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,233,229,244,7,7,3,17,3966.0,1079.15,2022-03-01 00:50:40.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,233,229,244,7,7,3,17,3966.0,1079.15,2022-03-01 00:50:41.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,232,229,245,7,7,3,17,3962.0,1079.15,2022-03-01 00:50:42.003602
FLM-North-2,IBJ001,56.5,19.2,26,D.G.,56.4,0.0,0.0,232,229,245,7,7,3,17,3962.0,1084.8,2022-03-01 00:50:43.003602
FLM-North-2,IBJ001,56.5,19.3,26,D.G.,56.4,0.0,0.0,232,229,245,7,7,3,17,3962.0,1090.45,2022-03-01 00:50:44.003602
FLM-North-2,IBJ001,56.5,19.2,26,D.G.,56.4,0.0,0.0,232,229,245,7,7,4,18,4207.0,1084.8,2022-03-01 00:50:45.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,233,229,245,7,7,3,17,3969.0,1073.5,2022-03-01 00:50:46.003602
FLM-North-2,IBJ001,56.5,19.1,26,D.G.,56.4,0.0,0.0,232,229,245,7,7,4,18,4207.0,1079.15,2022-03-01 00:50:47.003602
FLM-North-2,IBJ001,56.5,19.3,26,D.G.,56.4,0.0,0.0,232,230,245,7,7,4,18,4214.0,1090.45,2022-03-01 00:50:48.003602
FLM-North-2,IBJ001,56.5,19.0,26,D.G.,56.4,0.0,0.0,233,230,245,7,7,3,17,3976.0,1073.5,2022-03-01 00:50:49.003602
FLM-North-2,IBJ001,56.5,19.6,26,D.G.,56.4,0.0,0.0,231,229,245,7,7,3,17,3955.0,1107.4,2022-03-01 00:50:50.003602
FLM-North-2,IBJ001,56.5,19.3,26,D.G.,56.4,0.0,0.0,234,230,245,7,7,3,17,3983.0,1090.45,2022-03-01 00:50:51.003602
FLM-North-2,IBJ001,56.5,19.2,26,D.G.,56.4,0.0,0.0,232,230,246,7,7,4,18,4218.0,1084.8,2022-03-01 00:50:52.003602
FLM-North-2,IBJ001,56.5,19.3,26,D.G.,56.4,0.0,0.0,232,230,246,7,7,3,17,3972.0,1090.45,2022-03-01 00:50:53.003602
FLM-North-2,IBJ001,56.5,19.7,26,D.G.,56.4,0.0,0.0,233,230,247,7,7,4,18,4229.0,1113.05,2022-03-01 00:50:54.003602
FLM-North-2,IBJ001,56.5,19.4,26,D.G.,56.4,0.0,0.0,233,230,245,7,7,3,17,3976.0,1096.1,2022-03-01 00:50:55.003602
FLM-North-2,IBJ001,56.5,19.4,26,D.G.,56.4,0.0,0.0,233,230,245,7,7,4,18,4221.0,1096.1,2022-03-01 00:50:56.003602
FLM-North-2,IBJ001,51.8,-63.3,27,Batt.,51.8,0.0,0.0,0,0,0,0,0,0,0,3278.94,3278.94,2022-03-01 00:50:57.003602
FLM-North-2,IBJ001,49.8,-71.1,27,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3540.78,3540.78,2022-03-01 00:50:58.003602
FLM-North-2,IBJ001,49.9,-71.9,27,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3587.81,3587.81,2022-03-01 00:50:59.003602
FLM-North-2,IBJ001,49.9,-70.4,27,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3512.96,3512.96,2022-03-01 00:51:00.003602
FLM-North-2,IBJ001,49.7,-75.8,27,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,3767.26,3767.26,2022-03-01 00:51:01.003602
FLM-North-2,IBJ001,49.6,-79.8,27,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3958.08,3958.08,2022-03-01 00:51:02.003602
FLM-North-2,IBJ001,49.6,-73.5,27,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3645.6,3645.6,2022-03-01 00:51:03.003602
FLM-North-2,IBJ001,49.5,-77.2,27,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3821.4,3821.4,2022-03-01 00:51:04.003602
FLM-North-2,IBJ001,49.6,-74.9,27,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3715.04,3715.04,2022-03-01 00:51:05.003602
FLM-North-2,IBJ001,49.4,-80.5,27,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3976.7,3976.7,2022-03-01 00:51:06.003602
FLM-North-2,IBJ001,49.4,-78.8,27,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,3892.72,3892.72,2022-03-01 00:51:07.003602
FLM-North-2,IBJ001,49.5,-75.1,27,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,3717.45,3717.45,2022-03-01 00:51:08.003602
FLM-North-2,IBJ001,49.3,-83.9,28,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,4136.27,4136.27,2022-03-01 00:51:09.003602
FLM-North-2,IBJ001,49.4,-74.2,28,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,3665.48,3665.48,2022-03-01 00:51:10.003602
FLM-North-2,IBJ001,49.4,-73.9,28,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3650.66,3650.66,2022-03-01 00:51:11.003602
FLM-North-2,IBJ001,49.3,-72.2,28,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3559.46,3559.46,2022-03-01 00:51:12.003602
FLM-North-2,IBJ001,49.2,-75.2,28,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,3699.84,3699.84,2022-03-01 00:51:13.003602
FLM-North-2,IBJ001,49.3,-73.9,28,Batt.,49.2,0.0,0.0,218,223,219,0,0,0,0,3643.27,3643.27,2022-03-01 00:51:14.003602
FLM-North-2,IBJ001,55.7,97.2,29,D.G.,55.6,0.0,0.0,224,197,218,16,20,8,44,9268.0,5414.04,2022-03-01 00:51:15.003602
FLM-North-2,IBJ001,55.8,94.2,29,D.G.,55.6,0.0,0.0,221,183,209,16,21,9,46,9260.0,5256.36,2022-03-01 00:51:16.003602
FLM-North-2,IBJ001,55.9,90.6,30,D.G.,55.7,0.0,0.0,225,187,213,16,21,8,45,9231.0,5064.54,2022-03-01 00:51:17.003602
FLM-North-2,IBJ001,56.1,95.6,31,D.G.,56.0,0.0,0.0,219,182,208,17,21,9,47,9417.0,5363.16,2022-03-01 00:51:18.003602
FLM-North-2,IBJ001,56.4,94.0,31,D.G.,56.2,0.0,0.0,221,180,210,16,22,8,46,9176.0,5301.6,2022-03-01 00:51:19.003602
FLM-North-2,IBJ001,56.4,90.9,32,D.G.,56.3,0.0,0.0,226,190,216,16,19,8,43,8954.0,5126.76,2022-03-01 00:51:20.003602
FLM-North-2,IBJ001,56.5,86.3,32,D.G.,56.3,0.0,0.0,226,191,216,15,19,8,42,8747.0,4875.95,2022-03-01 00:51:21.003602
FLM-North-2,IBJ001,56.5,79.1,33,D.G.,56.4,0.0,0.0,225,194,215,15,18,8,41,8587.0,4469.15,2022-03-01 00:51:22.003602
FLM-North-2,IBJ001,56.5,74.7,33,D.G.,56.4,0.0,0.0,223,195,215,15,18,8,41,8575.0,4220.55,2022-03-01 00:51:23.003602
FLM-North-2,IBJ001,56.5,68.8,34,D.G.,56.4,0.0,0.0,222,194,215,14,17,8,39,8126.0,3887.2,2022-03-01 00:51:24.003602
FLM-North-2,IBJ001,56.5,64.1,34,D.G.,56.4,0.0,0.0,224,198,217,14,16,7,37,7823.0,3621.65,2022-03-01 00:51:25.003602
FLM-North-2,IBJ001,53.0,-75.3,34,D.G.,53.0,0.0,0.0,226,199,219,6,8,7,21,3990.9,3990.9,2022-03-01 00:51:26.003602
FLM-North-2,IBJ001,50.3,-83.0,34,Batt.,50.3,0.0,0.0,0,0,0,0,0,0,0,4174.9,4174.9,2022-03-01 00:51:27.003602
FLM-North-2,IBJ001,50.0,-84.9,34,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,4245.0,4245.0,2022-03-01 00:51:28.003602
FLM-North-2,IBJ001,49.8,-87.3,35,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,4347.54,4347.54,2022-03-01 00:51:29.003602
FLM-North-2,IBJ001,49.7,-81.7,35,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,4060.49,4060.49,2022-03-01 00:51:30.003602
FLM-North-2,IBJ001,49.6,-82.8,36,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4106.88,4106.88,2022-03-01 00:51:31.003602
FLM-North-2,IBJ001,49.3,-87.7,36,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,4323.61,4323.61,2022-03-01 00:51:32.003602
FLM-North-2,IBJ001,49.1,-91.6,36,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,4497.56,4497.56,2022-03-01 00:51:33.003602
FLM-North-2,IBJ001,49.0,-88.9,37,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4356.1,4356.1,2022-03-01 00:51:34.003602
FLM-North-2,IBJ001,49.0,-83.9,37,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,4111.1,4111.1,2022-03-01 00:51:35.003602
FLM-North-2,IBJ001,48.9,-84.5,37,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4132.05,4132.05,2022-03-01 00:51:36.003602
FLM-North-2,IBJ001,48.7,-89.4,37,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4353.78,4353.78,2022-03-01 00:51:37.003602
FLM-North-2,IBJ001,48.8,-85.8,37,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,4187.04,4187.04,2022-03-01 00:51:38.003602
FLM-North-2,IBJ001,48.6,-91.1,38,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4427.46,4427.46,2022-03-01 00:51:39.003602
FLM-North-2,IBJ001,48.5,-94.4,38,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4578.4,4578.4,2022-03-01 00:51:40.003602
FLM-North-2,IBJ001,48.6,-90.2,38,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4383.72,4383.72,2022-03-01 00:51:41.003602
FLM-North-2,IBJ001,48.4,-93.6,38,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4530.24,4530.24,2022-03-01 00:51:42.003602
FLM-North-2,IBJ001,48.5,-83.7,37,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4059.45,4059.45,2022-03-01 00:51:43.003602
FLM-North-2,IBJ001,48.4,-86.7,37,Batt.,48.3,0.0,0.0,0,0,0,0,0,0,0,4196.28,4196.28,2022-03-01 00:51:44.003602
FLM-North-2,IBJ001,48.2,-87.6,37,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4222.32,4222.32,2022-03-01 00:51:45.003602
FLM-North-2,IBJ001,48.2,-85.7,37,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4130.74,4130.74,2022-03-01 00:51:46.003602
FLM-North-2,IBJ001,47.9,-89.3,37,Batt.,47.8,0.0,0.0,0,0,0,0,0,0,0,4277.47,4277.47,2022-03-01 00:51:47.003602
FLM-North-2,IBJ001,47.6,-92.8,37,Batt.,47.6,0.0,0.0,0,0,0,0,0,0,0,4417.28,4417.28,2022-03-01 00:51:48.003602
FLM-North-2,IBJ001,54.8,88.8,37,D.G.,54.7,0.0,0.0,237,228,255,15,17,7,39,9216.0,4866.24,2022-03-01 00:51:49.003602
FLM-North-2,IBJ001,54.9,93.1,38,D.G.,54.7,0.0,0.0,238,228,255,15,17,7,39,9231.0,5111.19,2022-03-01 00:51:50.003602
FLM-North-2,IBJ001,54.8,90.4,38,D.G.,54.7,0.0,0.0,238,229,255,15,17,7,39,9248.0,4953.92,2022-03-01 00:51:51.003602
FLM-North-2,IBJ001,55.2,99.2,39,D.G.,55.0,0.0,0.0,237,227,254,15,17,7,39,9192.0,5475.84,2022-03-01 00:51:52.003602
FLM-North-2,IBJ001,55.1,93.4,39,D.G.,55.0,0.0,0.0,236,227,256,17,17,7,41,9663.0,5146.34,2022-03-01 00:51:53.003602
FLM-North-2,IBJ001,55.2,92.7,40,D.G.,55.0,0.0,0.0,236,228,256,16,17,7,40,9444.0,5117.04,2022-03-01 00:51:54.003602
FLM-North-2,IBJ001,55.3,91.6,40,D.G.,55.2,0.0,0.0,235,228,255,17,17,7,41,9656.0,5065.48,2022-03-01 00:51:55.003602
FLM-North-2,IBJ001,55.4,92.5,40,D.G.,55.3,0.0,0.0,238,229,256,16,17,7,40,9493.0,5124.5,2022-03-01 00:51:56.003602
FLM-North-2,IBJ001,55.4,88.2,41,D.G.,55.3,0.0,0.0,238,229,256,16,17,7,40,9493.0,4886.28,2022-03-01 00:51:57.003602
FLM-North-2,IBJ001,55.5,86.7,41,D.G.,55.4,0.0,0.0,236,229,255,15,17,7,39,9218.0,4811.85,2022-03-01 00:51:58.003602
FLM-North-2,IBJ001,50.4,-90.7,41,Batt.,50.4,0.0,0.0,0,0,0,0,0,0,0,4571.28,4571.28,2022-03-01 00:51:59.003602
FLM-North-2,IBJ001,49.7,-89.3,41,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,4438.21,4438.21,2022-03-01 00:52:00.003602
FLM-North-2,IBJ001,49.5,-91.3,40,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,4519.35,4519.35,2022-03-01 00:52:01.003602
FLM-North-2,IBJ001,49.3,-93.2,40,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,4594.76,4594.76,2022-03-01 00:52:02.003602
FLM-North-2,IBJ001,49.1,-88.8,40,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,4360.08,4360.08,2022-03-01 00:52:03.003602
FLM-North-2,IBJ001,49.0,-92.2,40,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4517.8,4517.8,2022-03-01 00:52:04.003602
FLM-North-2,IBJ001,48.6,-92.6,40,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4500.36,4500.36,2022-03-01 00:52:05.003602
FLM-North-2,IBJ001,48.5,-92.4,40,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4481.4,4481.4,2022-03-01 00:52:06.003602
FLM-North-2,IBJ001,48.4,-89.0,39,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4307.6,4307.6,2022-03-01 00:52:07.003602
FLM-North-2,IBJ001,48.2,-92.2,39,Batt.,48.2,0.0,0.0,0,0,0,0,0,0,0,4444.04,4444.04,2022-03-01 00:52:08.003602
FLM-North-2,IBJ001,48.0,-87.0,39,Batt.,48.0,0.0,0.0,0,0,0,0,0,0,0,4176.0,4176.0,2022-03-01 00:52:09.003602
FLM-North-2,IBJ001,48.1,-79.3,39,Batt.,48.1,0.0,0.0,239,239,239,0,0,0,0,3814.33,3814.33,2022-03-01 00:52:10.003602
FLM-North-2,IBJ001,48.1,-79.3,39,Batt.,48.1,0.0,0.0,239,239,239,0,0,0,0,3814.33,3814.33,2022-03-01 00:52:11.003602
FLM-North-2,IBJ001,54.8,92.9,40,D.G.,54.7,0.0,0.0,236,228,255,15,16,7,38,8973.0,5090.92,2022-03-01 00:52:12.003602
FLM-North-2,IBJ001,54.9,95.9,40,D.G.,54.8,0.0,0.0,235,227,254,15,16,7,38,8935.0,5264.91,2022-03-01 00:52:13.003602
FLM-North-2,IBJ001,55.1,97.8,40,D.G.,54.9,0.0,0.0,237,229,254,15,16,7,38,8997.0,5388.78,2022-03-01 00:52:14.003602
FLM-North-2,IBJ001,55.2,96.3,41,D.G.,55.0,0.0,0.0,236,228,254,15,17,7,39,9194.0,5315.76,2022-03-01 00:52:15.003602
FLM-North-2,IBJ001,55.3,95.2,41,D.G.,55.1,0.0,0.0,235,228,253,16,16,7,39,9179.0,5264.56,2022-03-01 00:52:16.003602
FLM-North-2,IBJ001,55.5,97.6,42,D.G.,55.4,0.0,0.0,237,228,253,15,16,7,38,8974.0,5416.8,2022-03-01 00:52:17.003602
FLM-North-2,IBJ001,55.6,95.2,42,D.G.,55.4,0.0,0.0,237,229,255,15,17,7,39,9233.0,5293.12,2022-03-01 00:52:18.003602
FLM-North-2,IBJ001,55.8,101.9,42,D.G.,55.7,0.0,0.0,238,228,254,15,17,7,39,9224.0,5686.02,2022-03-01 00:52:19.003602
FLM-North-2,IBJ001,55.8,95.5,42,D.G.,55.7,0.0,0.0,237,229,254,15,17,7,39,9226.0,5328.9,2022-03-01 00:52:20.003602
FLM-North-2,IBJ001,56.0,95.7,42,D.G.,55.8,0.0,0.0,237,229,254,15,16,7,38,8997.0,5359.2,2022-03-01 00:52:21.003602
FLM-North-2,IBJ001,50.1,-81.2,42,Batt.,50.1,0.0,0.0,0,0,0,0,0,0,0,4068.12,4068.12,2022-03-01 00:52:22.003602
FLM-North-2,IBJ001,49.9,-79.9,42,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,3987.01,3987.01,2022-03-01 00:52:23.003602
FLM-North-2,IBJ001,49.9,-79.2,42,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3952.08,3952.08,2022-03-01 00:52:24.003602
